,OTU_1,OTU_71,OTU_84,OTU_92,OTU_110,OTU_136,OTU_137,OTU_138,OTU_139,OTU_140,OTU_141,OTU_142,OTU_148,OTU_149,OTU_172,OTU_186,OTU_187,OTU_188,OTU_189,OTU_200,OTU_201,OTU_220,OTU_250,OTU_277,OTU_291,OTU_294,OTU_296,OTU_298,OTU_316,OTU_323,OTU_324,OTU_332,OTU_334,OTU_350,OTU_358,OTU_387,OTU_392,OTU_398,OTU_403,OTU_405,OTU_414,OTU_418,OTU_427,OTU_429,OTU_466
SRR062706,0.0007930214115781126,0.0,0.0,0.0,0.9651070578905632,0.0,0.0015860428231562252,0.0,0.0,0.0,0.0,0.0015860428231562252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007930214115781126,0.0,0.0023790642347343376,0.0,0.0,0.004758128469468675,0.0,0.0,0.0,0.02141157811260904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062858,0.9777716032231176,0.0013892747985551545,0.0,0.0,0.0016671297582661851,0.001944984717977216,0.0,0.0,0.0005557099194220616,0.0,0.0,0.0008335648791330926,0.0,0.0022228396776882466,0.0011114198388441233,0.0,0.0,0.0008335648791330926,0.0,0.0016671297582661851,0.0016671297582661851,0.0,0.0,0.0,0.0002778549597110308,0.002778549597110309,0.0,0.0008335648791330926,0.0008335648791330926,0.0,0.0,0.0,0.0002778549597110308,0.0002778549597110308,0.0,0.0,0.0,0.0,0.0008335648791330926,0.0,0.0,0.0,0.0002778549597110308,0.0,0.0
SRR062948,0.0,0.0,0.0,0.0,0.0002576655501159495,0.0,0.0,0.0,0.0,0.0,0.0,0.999742334449884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063041,0.0005399568034557237,0.0,0.0,0.0010799136069114474,0.0005399568034557237,0.0642548596112311,0.0,0.0,0.005939524838012959,0.0026997840172786176,0.0,0.0,0.0005399568034557237,0.01511879049676026,0.017278617710583154,0.0,0.0,0.13822894168466526,0.008639308855291577,0.0,0.0,0.0005399568034557237,0.0010799136069114474,0.0,0.017818574514038878,0.12473002159827215,0.003239740820734341,0.0,0.003779697624190065,0.0,0.18142548596112312,0.0,0.0,0.0016198704103671704,0.012419006479481642,0.02267818574514039,0.0005399568034557237,0.0010799136069114474,0.0,0.0021598272138228947,0.03185745140388769,0.010259179265658749,0.005399568034557235,0.0010799136069114474,0.0
SRR062892,0.9478919943154904,0.018000947418285174,0.0,0.0,0.00047370914258645187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014211274277593556,0.0,0.0,0.0,0.0,0.0,0.00047370914258645187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062787,0.012093291102792976,0.0,0.0005758710048949035,0.0,0.9763892887993091,0.0,0.010365678088108263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028793550244745177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028793550244745177,0.0
SRR062690,0.0006978367062107465,0.0,0.0,0.0,0.0006978367062107465,0.0,0.007676203768318212,0.0,0.0006978367062107465,0.0,0.0,0.9525471039776692,0.0,0.0,0.0,0.0,0.0,0.001395673412421493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003489183531053733,0.0,0.0006978367062107465,0.002791346824842986,0.0,0.0,0.0,0.0,0.0006978367062107465,0.0020935101186322397,0.0,0.0,0.0,0.0,0.0,0.0020935101186322397,0.0,0.0,0.0,0.0
SRR062863,0.04139433551198257,0.0,0.0,0.0,0.015250544662309368,0.0,0.0,0.04139433551198257,0.04793028322440087,0.0,0.0,0.0,0.08061002178649238,0.015250544662309368,0.006535947712418301,0.0,0.12418300653594773,0.1655773420479303,0.010893246187363837,0.034858387799564274,0.02178649237472767,0.002178649237472767,0.04793028322440087,0.0,0.05664488017429194,0.0,0.14161220043572986,0.0,0.006535947712418301,0.0,0.010893246187363837,0.008714596949891068,0.0,0.013071895424836602,0.032679738562091505,0.0,0.0,0.002178649237472767,0.052287581699346414,0.0,0.0,0.0,0.002178649237472767,0.004357298474945534,0.008714596949891068
SRR063043,0.0,0.0,0.0,0.0186536901865369,0.0016220600162206002,0.0,0.0,0.0,0.0,0.0016220600162206002,0.0,0.0,0.0008110300081103001,0.0,0.0024330900243309003,0.0,0.0,0.0227088402270884,0.0,0.0,0.0,0.0,0.0,0.0024330900243309003,0.0,0.0,0.0008110300081103001,0.0,0.047850770478507706,0.0,0.0,0.0,0.0,0.0,0.008921330089213302,0.0,0.0016220600162206002,0.0,0.0,0.0008110300081103001,0.0,0.0,0.0,0.3495539334955393,0.0
SRR062937,0.6308685446009389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36678403755868544,0.0005868544600938967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005868544600938967,0.0,0.0005868544600938967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063031,0.5547722342733189,0.0,0.0,0.0,0.4289587852494577,0.0,0.004880694143167028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009761388286334056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010845986984815619,0.0,0.0
SRR062907,0.056331877729257636,0.011353711790393014,0.0,0.0,0.8912663755458515,0.0,0.006113537117903929,0.0,0.0,0.0,0.0,0.011790393013100435,0.0,0.0,0.0,0.0,0.0,0.00043668122270742364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043668122270742364,0.0,0.0,0.0,0.0,0.0030567685589519646,0.0,0.0013100436681222707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003493449781659389,0.0
SRR062836,0.993587580155248,0.0,0.0,0.0,0.002362470469119136,0.0,0.002362470469119136,0.0,0.0,0.0,0.0,0.0003374957813027337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003374957813027337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062718,0.6074895977808599,0.005547850208044383,0.0,0.0,0.0,0.0,0.0,0.0,0.0027739251040221915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04715672676837725,0.0013869625520110955,0.0,0.0,0.030513176144244106,0.0,0.0,0.0,0.0,0.0,0.06657420249653259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20388349514563106,0.0,0.0,0.0,0.0,0.034674063800277384,0.0
SRR062778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062890,0.8627118644067797,0.000423728813559322,0.0,0.0,0.061016949152542375,0.0,0.000423728813559322,0.000423728813559322,0.001271186440677966,0.0,0.0,0.00211864406779661,0.0,0.0,0.0,0.0,0.0,0.000847457627118644,0.0,0.0,0.0029661016949152547,0.0,0.0,0.000423728813559322,0.0,0.001694915254237288,0.000847457627118644,0.0,0.000423728813559322,0.001271186440677966,0.0,0.0,0.009322033898305085,0.0,0.0,0.0,0.0,0.0,0.00423728813559322,0.0,0.0,0.0,0.0,0.0,0.0
SRR063011,0.8675373134328358,0.00046641791044776124,0.0,0.00046641791044776124,0.10867537313432836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001865671641791045,0.0,0.0,0.018190298507462687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062811,0.1030358785648574,0.012879484820607176,0.0,0.0,0.006439742410303588,0.0,0.0,0.044158233670653184,0.015639374425023,0.0,0.011039558417663294,0.0,0.0,0.0018399264029438824,0.0,0.0,0.30542778288868444,0.11315547378104875,0.0,0.009199632014719409,0.011039558417663294,0.003679852805887765,0.0,0.0,0.0,0.0,0.002759889604415824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01471941122355106,0.0,0.0,0.006439742410303588,0.2999080036798528,0.0,0.0018399264029438824,0.0,0.0,0.017479300827966882,0.011039558417663294
SRR062693,0.5810276679841897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4189723320158103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062704,0.0005138746145940392,0.0,0.0,0.0005138746145940392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05704008221993834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25025693730729703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005138746145940392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062932,0.03892215568862276,0.0,0.0,0.0,0.0,0.0,0.0,0.16467065868263472,0.002994011976047905,0.0014970059880239524,0.0,0.0,0.03293413173652695,0.00598802395209581,0.0,0.0,0.2739520958083833,0.11826347305389223,0.0,0.004491017964071856,0.004491017964071856,0.0014970059880239524,0.013473053892215571,0.0,0.0,0.00598802395209581,0.06137724550898204,0.0,0.0,0.0,0.0,0.0,0.0,0.00598802395209581,0.00598802395209581,0.0,0.0014970059880239524,0.008982035928143712,0.2290419161676647,0.0,0.0014970059880239524,0.0,0.0,0.002994011976047905,0.0014970059880239524
SRR062914,0.017376194613379668,0.0017376194613379669,0.0,0.0,0.0,0.0,0.0,0.0,0.021720243266724587,0.011294526498696786,0.02258905299739357,0.0,0.0052128583840139004,0.03214596003475239,0.08166811468288444,0.0,0.0,0.002606429192006951,0.0,0.0017376194613379669,0.0034752389226759338,0.0,0.0,0.0,0.008688097306689836,0.042571676802780185,0.0,0.4682884448305821,0.01911381407471764,0.0,0.0,0.0,0.0,0.0,0.017376194613379668,0.011294526498696786,0.0,0.0,0.1989574283231972,0.0,0.006081668114682885,0.004344048653344918,0.013032145960034752,0.0034752389226759338,0.0
SRR062715,0.851357365376057,0.0026702269692923893,0.0,0.00044503782821539835,0.1317311971517579,0.0,0.0017801513128615934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017801513128615934,0.0,0.0,0.006230529595015576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063060,0.007479861910241656,0.0,0.0,0.0011507479861910242,0.5161104718066744,0.0,0.0,0.0,0.028768699654775607,0.013233601841196778,0.0,0.0,0.018411967779056387,0.007479861910241656,0.0034522439585730727,0.0,0.0,0.04775604142692751,0.0011507479861910242,0.0005753739930955121,0.0,0.0028768699654775605,0.0005753739930955121,0.0,0.0028768699654775605,0.025891829689298044,0.021288837744533943,0.036823935558112766,0.02646720368239356,0.0,0.001726121979286536,0.0,0.03107019562715765,0.005753739930955121,0.005753739930955121,0.004602991944764097,0.004602991944764097,0.0011507479861910242,0.0,0.001726121979286536,0.004027617951668585,0.014959723820483313,0.04372842347525892,0.0,0.0
SRR062724,0.0,0.0,0.0,0.0,0.9827688651218064,0.0,0.0106951871657754,0.0,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063056,0.0004828585224529213,0.0,0.0,0.0014485755673587636,0.0,0.04007725736359247,0.0,0.0,0.002897151134717528,0.0,0.0,0.0,0.0,0.0,0.002897151134717528,0.0,0.0,0.0,0.0,0.0637373249637856,0.032351521004345726,0.0,0.0,0.0,0.0,0.2506035731530661,0.0,0.0,0.0,0.0,0.0004828585224529213,0.20907774022211487,0.0,0.0,0.021728633510381457,0.0004828585224529213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001931434089811685,0.0
SRR062884,0.9857605177993528,0.008737864077669903,0.0,0.0,0.0035598705501618125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032362459546925567,0.0,0.0,0.00032362459546925567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062722,0.03512623490669594,0.0,0.0,0.006586169045005488,0.0,0.0010976948408342481,0.0,0.05927552140504939,0.030735455543358943,0.018660812294182216,0.006586169045005488,0.0,0.01975850713501646,0.006586169045005488,0.00987925356750823,0.05268935236004391,0.06695938529088913,0.08232711306256861,0.003293084522502744,0.004390779363336993,0.021953896816684963,0.0021953896816684962,0.004390779363336993,0.0021953896816684962,0.018660812294182216,0.0,0.1942919868276619,0.0076838638858397375,0.043907793633369926,0.0,0.015367727771679471,0.0,0.0,0.0,0.03512623490669594,0.018660812294182216,0.0010976948408342481,0.0010976948408342481,0.05598243688254665,0.0010976948408342481,0.0076838638858397375,0.004390779363336993,0.10318331503841932,0.010976948408342482,0.0
SRR062821,0.005284015852047556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006605019815059446,0.0,0.002642007926023778,0.001321003963011889,0.0,0.002642007926023778,0.0,0.0,0.05019815059445178,0.001321003963011889,0.0,0.0,0.33553500660501984,0.0,0.0,0.0,0.002642007926023778,0.0,0.0,0.0,0.0,0.0,0.006605019815059446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5297225891677675,0.0,0.0,0.001321003963011889,0.0,0.03830911492734478,0.0
SRR062954,0.9304835924006908,0.0004317789291882556,0.0,0.0,0.05958549222797928,0.0,0.002158894645941278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003022452504317789,0.0,0.0,0.004317789291882556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062784,0.2055311125078567,0.008799497171590195,0.0,0.0,0.0,0.0,0.0,0.057825267127592714,0.03896920175989944,0.011313639220615963,0.006285355122564425,0.0,0.0056568196103079825,0.0,0.0,0.015084852294154618,0.2677561282212445,0.08485229415461974,0.0006285355122564425,0.0031426775612822125,0.01697045883092395,0.0006285355122564425,0.001257071024512885,0.0,0.0056568196103079825,0.0006285355122564425,0.015084852294154618,0.0006285355122564425,0.00251414204902577,0.0,0.008170961659333752,0.0031426775612822125,0.0,0.00502828409805154,0.015713387806411058,0.00251414204902577,0.00251414204902577,0.0018856065367693273,0.10307982401005657,0.0,0.001257071024512885,0.0018856065367693273,0.030798240100565682,0.007542426147077309,0.0
SRR062980,0.1778846153846154,0.004807692307692308,0.004807692307692308,0.0,0.0,0.0016025641025641025,0.0,0.07852564102564102,0.07051282051282051,0.009615384615384616,0.00641025641025641,0.0,0.0016025641025641025,0.0,0.004807692307692308,0.02083333333333333,0.2259615384615385,0.004807692307692308,0.0,0.017628205128205128,0.01282051282051282,0.0,0.0016025641025641025,0.0,0.0016025641025641025,0.014423076923076926,0.15064102564102566,0.011217948717948718,0.016025641025641024,0.0,0.0016025641025641025,0.0016025641025641025,0.0,0.009615384615384616,0.008012820512820512,0.004807692307692308,0.0,0.0,0.09134615384615384,0.0,0.004807692307692308,0.0,0.003205128205128205,0.0016025641025641025,0.019230769230769232
SRR062670,0.08441558441558443,0.0,0.0,0.0,0.9112554112554112,0.0,0.0,0.0,0.0,0.0,0.0,0.0008658008658008657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008658008658008657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062759,0.010484454085321764,0.0,0.0,0.0,0.9616775126536516,0.0,0.0043383947939262466,0.0003615328994938539,0.0,0.0,0.0,0.0007230657989877079,0.0,0.0,0.0,0.0,0.0,0.0003615328994938539,0.0,0.0,0.0003615328994938539,0.0,0.0,0.0007230657989877079,0.0,0.0,0.0,0.0003615328994938539,0.0007230657989877079,0.0,0.0,0.0,0.011207519884309472,0.0,0.0,0.0003615328994938539,0.0,0.0,0.0,0.0007230657989877079,0.0,0.0003615328994938539,0.0007230657989877079,0.0,0.0
SRR063059,0.0008492569002123143,0.0,0.0,0.0,0.99447983014862,0.0,0.0025477707006369425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004246284501061571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004246284501061571,0.0,0.0
SRR062797,0.0014321518080916578,0.0017901897601145722,0.0,0.0,0.0017901897601145722,0.0,0.0,0.0,0.0003580379520229145,0.0,0.0,0.0010741138560687433,0.0014321518080916578,0.0014321518080916578,0.0,0.0010741138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0003580379520229145,0.0,0.0003580379520229145,0.0,0.0,0.0,0.004296455424274973,0.0,0.0,0.0,0.9713569638381668,0.0,0.0007160759040458289,0.0,0.0,0.0,0.004296455424274973,0.0003580379520229145,0.0,0.0,0.0021482277121374865,0.0003580379520229145,0.0
SRR062685,0.7987835783071465,0.0,0.0,0.0,0.001013684744044602,0.007095793208312216,0.0,0.0,0.0030410542321338066,0.004054738976178409,0.0,0.001013684744044602,0.0,0.0,0.0,0.0,0.0,0.02280790674100355,0.0,0.0,0.0,0.0,0.0,0.0015205271160669033,0.0,0.022301064368981247,0.0,0.0,0.016218955904713634,0.0,0.0,0.0,0.0963000506842372,0.0,0.00506842372022301,0.0,0.0005068423720223012,0.0,0.0,0.0015205271160669033,0.001013684744044602,0.0,0.0,0.0,0.0
SRR062741,0.6858447488584475,0.00365296803652968,0.0,0.0,0.0,0.0,0.0,0.0228310502283105,0.0027397260273972607,0.0,0.0,0.00091324200913242,0.0,0.0,0.0,0.0,0.11963470319634704,0.03287671232876712,0.0,0.00365296803652968,0.0228310502283105,0.0,0.0,0.0,0.0,0.0,0.015525114155251141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.017351598173515982,0.00091324200913242
SRR063035,0.9462999345121152,0.001964636542239685,0.0,0.0,0.0006548788474132286,0.0,0.0,0.0,0.011787819253438114,0.0006548788474132286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02685003274394237,0.0006548788474132286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010478061558611656,0.0
SRR062678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062806,0.96898197242842,0.003976670201484622,0.0,0.0,0.0,0.003976670201484622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005302226935312832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063052,0.0,0.0,0.0,0.0,0.0009389671361502347,0.0,0.0,0.0,0.0,0.0,0.0,0.9896713615023476,0.00046948356807511736,0.00046948356807511736,0.0,0.0,0.0,0.00046948356807511736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046948356807511736,0.00046948356807511736,0.0,0.0
SRR062795,0.0,0.0,0.0,0.0,0.9924292297564188,0.0,0.0003291639236339697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003291639236339697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003291639236339697,0.0,0.0,0.0,0.0,0.006254114549045424,0.0,0.0,0.0,0.0,0.0,0.0003291639236339697,0.0,0.0,0.0,0.0,0.0,0.0
SRR063047,0.9986636971046772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044543429844097997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062700,0.165625,0.0046875,0.0,0.0,0.0,0.0,0.0,0.15,0.0203125,0.0,0.0,0.0,0.009375,0.0,0.0,0.0,0.0484375,0.00625,0.0,0.0,0.153125,0.0,0.003125,0.0,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0328125,0.0015625,0.0,0.0,0.003125,0.140625,0.0,0.0,0.0,0.0,0.01875,0.0015625
SRR062751,0.006675567423230975,0.0,0.0,0.0,0.985313751668892,0.0,0.0006675567423230973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006675567423230973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006675567423230975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063002,0.0,0.0,0.007575757575757577,0.0,0.002525252525252525,0.0012626262626262627,0.0,0.005050505050505051,0.013888888888888888,0.006313131313131313,0.0037878787878787884,0.05934343434343434,0.04924242424242424,0.029040404040404037,0.0,0.006313131313131313,0.07702020202020203,0.015151515151515154,0.0012626262626262627,0.047979797979797977,0.01893939393939394,0.0012626262626262627,0.0,0.0012626262626262627,0.0,0.020202020202020204,0.027777777777777776,0.002525252525252525,0.12878787878787878,0.0,0.04166666666666666,0.0,0.0,0.002525252525252525,0.05681818181818181,0.02525252525252525,0.0037878787878787884,0.002525252525252525,0.12121212121212123,0.011363636363636364,0.02525252525252525,0.002525252525252525,0.04924242424242424,0.0012626262626262627,0.0
SRR062956,0.0012004801920768304,0.0,0.0,0.0,0.1644657863145258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002400960384153661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR063039,0.9870740305522914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007833920877399138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003916960438699569,0.0,0.0,0.0,0.0,0.0,0.0007833920877399138,0.0,0.0019584802193497847,0.0,0.0,0.0,0.0,0.0,0.0,0.007442224833529181,0.0,0.0,0.0,0.0,0.0,0.0003916960438699569,0.0,0.0,0.0,0.0,0.0011750881316098707,0.0
SRR062673,0.0,0.00044072278536800354,0.0,0.00044072278536800354,0.992948435434112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044072278536800354,0.0,0.0,0.0,0.0,0.00044072278536800354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062800,0.301707779886148,0.0,0.00189753320683112,0.0,0.0,0.0,0.0,0.1110056925996205,0.03605313092979128,0.0,0.0,0.0,0.010436432637571158,0.005692599620493359,0.0,0.0,0.2438330170777989,0.014231499051233398,0.0,0.013282732447817835,0.013282732447817835,0.0,0.0,0.0,0.0,0.0,0.1015180265654649,0.0,0.0009487666034155598,0.0,0.0,0.007590132827324478,0.0,0.003795066413662239,0.017077798861480076,0.0,0.0,0.005692599620493359,0.09487666034155598,0.0,0.0,0.0,0.0,0.005692599620493359,0.010436432637571158
SRR062897,0.017267648552564754,0.0,0.0,0.0,0.7145759268664297,0.0,0.002031488065007618,0.0,0.0,0.0,0.0,0.018791264601320468,0.0,0.0,0.0,0.0,0.0,0.0005078720162519045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025393600812595226,0.0,0.0,0.0,0.0,0.0,0.016251904520060943,0.0,0.0,0.0,0.0,0.0,0.0015236160487557134,0.0,0.0,0.0,0.0,0.0,0.0005078720162519045
SRR062840,0.994263176765866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003585514521333812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRR062941,0.061349693251533735,0.010224948875255624,0.0,0.0,0.0,0.0,0.0,0.0,0.018404907975460124,0.0,0.0,0.0,0.02147239263803681,0.002044989775051125,0.009202453987730062,0.00408997955010225,0.18711656441717792,0.22188139059304704,0.00408997955010225,0.005112474437627812,0.006134969325153374,0.002044989775051125,0.009202453987730062,0.0,0.027607361963190184,0.0,0.003067484662576687,0.002044989775051125,0.0010224948875255623,0.0,0.0,0.0,0.0010224948875255623,0.018404907975460124,0.009202453987730062,0.0010224948875255623,0.0010224948875255623,0.0,0.27607361963190186,0.0010224948875255623,0.0,0.003067484662576687,0.012269938650306749,0.005112474437627812,0.062372188139059315
SRR062672,0.7432530999270606,0.0,0.0,0.0,0.0007293946024799418,0.0,0.0,0.0,0.0,0.0,0.0,0.0007293946024799418,0.0,0.0,0.0,0.0,0.0,0.0007293946024799418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24580598103574036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
