Palm.41,556,0,0,0,11,0,3,0,9,0,0,8,0,0,157,0,13,0,3,0,11,31,0,0,7,0,0,2,0,0,24,1,5,1,3,2,23,10,0,2,0,21,0,0,1,11,1,1,0,11
Axilla.22,4,0,0,0,891,0,0,0,7,0,0,13,0,0,0,0,13,1,0,0,0,0,0,0,90,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
Axilla.23,3,0,0,0,1631,0,0,0,7,0,0,62,0,0,0,2,23,30,1,0,0,0,1,0,17,0,0,4,0,3,0,0,0,7,1,0,0,1,0,4,0,0,0,0,0,0,0,0,3,0
Volear Forearm.22,460,0,0,0,13,0,5,0,17,0,0,19,1,0,6,0,9,0,17,1,7,0,0,0,31,0,4,1,2,0,0,4,1,0,1,0,4,146,0,0,0,1,1,0,0,9,2,0,0,0
Volear Forearm.23,220,0,0,0,14,0,0,0,40,0,0,8,0,0,5,0,4,0,2,0,0,0,0,0,34,0,0,0,0,0,2,18,0,0,5,0,0,110,0,0,0,0,1,1,0,10,1,0,0,0
Plantar Foot.42,14,0,0,4,190,0,0,0,104,0,1,120,0,0,0,0,0,0,6,0,1,0,15,0,11,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Plantar Foot.43,13,0,0,4,111,0,0,0,165,0,0,107,0,0,1,0,0,0,0,0,0,0,18,0,16,0,0,0,0,0,0,22,0,0,11,0,0,52,0,0,0,0,0,0,0,2,1,0,0,0
Forehead.21,956,0,0,0,0,0,6,0,31,0,0,4,0,0,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,109,0,1,0,2,0,0,0,10,0,0,0,0
Glans Penis.5,0,0,27,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,215,0,0,0,0,0,1,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,48,0,0,0
Palmar Index Finger.22,399,0,0,0,7,0,2,0,261,0,0,3,0,0,12,0,18,0,9,1,2,3,0,0,15,0,1,2,0,0,1,1,1,2,1,0,1,129,0,6,0,2,0,1,0,26,0,0,6,0
Palmar Index Finger.23,517,0,1,0,1,0,3,0,58,0,0,3,0,0,1,0,9,0,3,0,2,1,0,0,9,0,0,6,0,0,1,0,2,1,0,2,0,82,0,0,0,2,0,0,1,24,0,0,0,0
Popliteal Fossa.32,26,0,0,0,30,0,0,2,4,0,0,20,0,0,2,0,0,0,23,0,0,0,0,0,34,0,0,0,0,0,0,9,0,0,9,0,0,5,0,0,1,0,0,0,0,0,10,0,1,0
Popliteal Fossa.33,60,0,0,0,19,0,0,12,10,0,0,7,1,0,0,0,2,0,38,0,2,0,0,0,16,0,0,1,0,0,0,1,0,0,19,0,0,1,0,4,0,0,0,0,0,0,18,0,0,0
External Nose.11,1237,0,0,0,0,0,8,0,30,0,0,7,0,0,1,0,5,0,1,1,3,0,0,0,8,0,0,2,0,0,0,0,2,0,1,0,0,189,0,0,0,0,0,0,0,13,0,0,0,0
Pinna.21,438,0,0,0,0,0,1,0,126,0,0,413,0,0,2,0,7,0,2,0,1,0,0,1,11,0,0,0,0,0,1,1,1,0,1,0,0,55,0,0,0,3,0,0,0,8,0,0,0,0
Pinna.22,365,0,0,0,1,0,4,0,52,0,0,33,0,0,2,0,2,0,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,1,1,157,0,0,0,0,0,0,0,4,0,0,0,0
Palm.42,142,0,0,0,6,0,0,0,180,0,0,11,0,0,11,0,3,0,0,0,3,4,1,0,6,0,2,1,0,0,0,3,0,0,1,0,3,224,0,1,0,8,0,0,0,29,0,0,0,0
Palm.43,210,0,0,0,5,0,2,0,42,0,0,7,0,0,7,0,6,0,5,0,1,1,0,0,5,0,0,1,0,0,0,1,0,1,0,0,1,196,0,6,0,10,1,0,0,29,0,0,2,0
Plantar Foot.44,18,0,0,2,393,0,0,0,11,0,0,273,0,0,0,1,0,1,0,0,0,0,14,0,20,0,1,0,0,0,0,3,0,0,6,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
Plantar Foot.45,13,0,0,0,257,0,0,0,0,0,0,295,0,0,0,1,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,5,0,0,6,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0
Forehead.22,719,0,0,0,4,0,0,0,2,0,0,121,0,0,1,0,6,0,9,0,2,2,0,0,6,0,3,1,0,0,0,1,2,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Popliteal Fossa.34,85,0,1,0,27,0,0,6,1,2,0,16,2,0,3,0,5,0,71,0,1,0,1,0,104,0,1,1,0,1,0,28,0,0,53,0,1,0,0,0,0,0,0,0,0,0,11,0,3,0
Palm.44,542,0,0,0,6,0,2,0,3,0,0,23,0,0,0,0,14,0,8,0,4,2,0,0,29,0,1,2,1,0,3,3,4,0,4,1,1,28,0,2,0,1,0,0,0,1,1,0,0,2
Palm.45,589,0,0,0,14,0,0,1,6,0,0,25,0,0,10,0,7,0,6,0,15,2,0,0,33,0,3,3,0,0,3,3,3,0,4,0,1,9,0,0,0,2,0,0,0,1,0,0,1,1
Plantar Foot.46,14,0,0,0,329,0,0,0,1,0,0,345,1,0,0,2,0,1,2,0,0,0,5,0,29,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Plantar Foot.47,6,0,0,0,173,0,0,0,0,1,0,376,0,0,1,1,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,2,0,0,3,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0
Forehead.23,898,0,0,0,3,0,1,0,0,0,0,73,0,0,0,0,2,0,7,2,6,0,0,0,16,0,1,1,1,0,0,4,1,0,3,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0
Popliteal Fossa.35,38,0,0,0,6,0,0,11,0,2,0,9,1,0,0,0,1,0,67,0,0,1,0,0,55,0,4,0,0,0,0,21,0,0,40,0,1,1,0,0,0,0,0,0,0,0,11,0,0,0
Palm.46,557,0,0,0,6,0,0,0,0,1,0,43,1,0,14,0,8,0,16,2,10,4,0,0,39,0,2,0,0,0,0,3,1,1,4,2,2,3,0,6,0,7,0,0,1,2,1,5,0,0
Palm.47,417,0,0,0,17,0,0,1,13,0,0,31,2,0,4,0,15,0,21,1,1,0,0,0,26,0,0,1,0,0,3,10,0,0,10,0,0,2,0,2,0,1,0,0,0,2,4,1,0,0
Axilla.24,6,0,0,0,66,0,0,0,0,0,7,0,1,0,0,0,8,0,1,0,0,0,0,0,15,0,0,2,0,5,0,190,0,4,82,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0
Axilla.25,1,0,0,0,29,0,0,0,2,0,12,0,0,0,0,0,5,0,4,0,0,0,0,0,26,0,0,1,0,4,0,408,0,5,61,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
Volear Forearm.24,238,0,0,0,13,0,4,0,66,0,0,6,1,0,18,0,21,0,4,2,13,1,0,0,4,0,0,7,0,0,24,13,2,0,6,0,0,2,0,2,0,0,1,1,1,7,0,1,2,0
Volear Forearm.25,239,0,0,0,45,0,7,0,166,0,1,5,0,0,7,0,28,0,11,1,15,2,0,0,7,0,1,7,0,1,15,25,0,0,8,0,1,14,0,2,1,1,0,0,5,3,0,4,2,0
Plantar Foot.48,1,0,0,11,1523,0,0,0,1,0,2,13,0,0,0,1,0,1,0,0,0,0,64,0,96,0,0,0,0,0,0,32,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plantar Foot.49,0,0,0,5,947,0,0,0,5,0,2,2,0,0,1,1,0,4,0,0,0,0,37,0,138,0,0,0,0,0,0,31,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Forehead.24,1041,0,0,0,9,0,29,0,9,0,0,4,0,0,5,0,30,0,1,2,16,2,0,0,4,0,0,13,0,0,3,2,8,0,0,0,0,4,0,2,0,0,0,2,0,9,0,0,2,0
Glans Penis.6,52,0,0,0,105,0,1,0,0,0,1,8,0,0,58,0,6,1,2,0,0,0,0,0,37,0,0,3,0,1,0,26,0,1,6,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0
Palmar Index Finger.24,117,0,0,0,1,0,2,0,5,0,0,2,0,0,119,0,14,0,0,1,3,32,0,0,5,0,1,7,0,0,69,0,1,0,0,0,3,2,0,3,0,6,0,0,1,27,0,0,0,5
Palmar Index Finger.25,232,0,0,0,3,0,10,0,42,0,0,7,0,0,10,0,37,0,1,0,17,1,0,0,5,0,0,11,0,0,5,1,1,0,0,0,0,13,0,3,0,0,0,2,0,4,0,0,2,0
Popliteal Fossa.36,82,0,0,0,224,0,0,0,58,0,3,19,0,0,7,0,6,1,15,0,3,0,1,0,53,0,0,3,0,0,10,82,0,0,64,0,0,23,0,0,1,0,1,0,0,3,1,1,3,0
Popliteal Fossa.37,84,0,0,1,133,0,0,3,119,0,2,22,0,0,9,0,11,0,12,0,1,0,2,0,30,0,0,13,0,2,0,69,0,9,28,0,0,66,0,11,0,0,0,0,0,20,1,1,10,0
Umbilicus.10,47,0,0,0,13,0,1,0,1,0,72,0,1,0,5,0,4,0,4,0,5,0,1,0,2,0,0,9,0,0,4,225,0,0,7,0,2,0,0,3,0,0,0,0,0,3,0,0,3,0
External Nose.12,723,0,0,0,1,0,10,0,16,0,0,6,0,0,4,0,71,0,1,1,23,2,0,0,9,0,0,28,0,0,1,0,9,0,0,0,0,1,0,18,0,0,0,0,0,3,0,0,2,0
Pinna.23,873,0,0,0,4,0,20,0,27,0,0,13,0,0,7,0,7,0,1,0,21,1,0,1,0,0,0,10,0,0,3,2,5,0,1,1,0,5,0,2,0,0,0,1,0,4,0,0,0,0
Pinna.24,744,0,0,0,4,0,20,0,39,0,0,105,0,0,2,0,8,0,0,1,15,2,0,0,4,0,0,9,0,0,1,11,2,0,1,1,2,2,0,0,0,0,0,2,0,0,0,1,0,0
Palm.48,758,0,0,0,10,0,18,0,184,0,1,16,0,0,40,0,63,0,0,4,72,8,1,0,8,0,0,30,0,0,14,4,12,0,1,2,0,14,0,9,0,1,1,0,0,15,0,0,4,0
Palm.49,414,0,0,0,7,0,9,0,112,0,0,9,0,0,12,0,67,0,2,0,44,5,1,0,9,0,0,33,0,0,7,9,5,2,4,1,0,25,0,2,0,2,0,2,0,10,0,1,4,0
Axilla.26,8,0,0,0,210,0,0,0,0,0,3,0,0,0,0,0,8,0,5,0,9,0,0,0,41,0,0,0,0,1,0,140,0,20,56,0,0,0,0,19,0,1,0,0,0,2,0,0,8,0
Axilla.27,2,0,0,0,24,0,0,0,2,0,13,0,0,0,0,0,8,0,1,0,0,0,0,0,12,0,0,0,0,1,0,535,0,5,61,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0
Volear Forearm.26,347,0,0,0,11,0,6,0,117,0,0,8,0,0,28,0,35,0,7,0,16,3,2,0,7,0,0,28,0,0,5,4,4,0,7,0,1,17,0,1,0,4,0,3,2,3,0,1,5,9
Volear Forearm.27,175,0,0,0,18,0,3,0,124,0,1,6,0,0,15,0,9,0,0,0,13,3,0,0,4,0,0,2,0,1,12,8,0,0,3,0,0,10,0,1,0,3,0,2,0,5,0,1,1,0
Plantar Foot.50,0,0,0,4,1719,0,0,0,117,0,0,4,0,0,0,1,0,5,1,0,1,0,58,0,47,0,0,0,0,0,0,12,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
Plantar Foot.51,1,0,0,1,562,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,57,0,0,0,0,0,0,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Forehead.25,1174,0,0,0,3,0,36,0,22,0,0,3,0,0,29,0,52,0,3,4,40,3,0,0,10,0,0,29,0,0,9,2,12,1,0,1,0,5,0,12,0,10,0,6,1,4,0,1,4,10
Glans Penis.7,402,0,0,0,118,0,7,0,13,0,1,6,0,0,6,0,15,0,21,1,5,0,7,0,38,0,5,7,0,9,0,98,2,0,8,0,0,1,0,5,0,0,0,0,0,0,0,5,4,0
Palmar Index Finger.26,629,0,0,0,7,0,6,0,33,0,0,2,0,0,125,0,68,0,4,0,25,28,0,0,17,0,0,25,0,0,23,0,7,0,2,4,0,4,0,9,0,53,0,2,0,9,0,1,6,20
Palmar Index Finger.27,169,0,0,0,8,0,6,0,89,1,0,4,0,0,19,0,15,0,0,0,11,3,1,0,1,0,0,6,0,0,8,2,2,0,2,0,2,10,0,0,0,2,0,1,0,3,0,2,0,5
Popliteal Fossa.38,158,0,0,0,43,0,3,0,159,0,2,9,1,0,11,0,14,0,11,1,9,1,0,0,13,0,0,10,0,1,2,12,1,0,9,0,0,32,0,3,0,0,0,0,0,0,1,2,0,2
Popliteal Fossa.39,125,0,0,0,46,0,3,5,17,0,1,3,0,0,6,0,26,0,21,1,10,0,0,0,16,0,0,8,1,0,1,23,0,0,20,0,0,4,0,4,0,3,0,0,0,1,2,0,1,0
Umbilicus.11,27,0,0,0,25,0,1,0,1,0,9,2,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,3,0,0,1,49,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0
External Nose.13,613,0,0,0,0,0,19,0,12,0,0,3,0,0,26,0,44,0,2,1,13,10,0,0,3,0,0,19,0,0,5,0,6,0,0,0,0,1,0,7,0,11,0,2,0,0,0,0,2,10
Pinna.25,710,0,0,0,1,0,16,0,26,0,0,39,0,0,47,0,16,0,3,1,8,16,0,0,3,0,0,9,0,0,9,1,3,0,1,2,0,2,0,5,0,25,0,3,0,3,0,0,3,50
Pinna.26,1090,0,0,0,3,0,24,0,2,0,0,59,0,0,6,0,5,0,2,2,8,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,2,0
Palm.50,462,0,0,0,7,0,11,0,98,0,0,9,0,0,29,0,47,0,0,2,34,6,1,0,3,0,0,26,0,0,6,5,10,0,1,0,1,13,0,4,0,5,0,2,0,6,0,1,3,1
Palm.51,207,0,0,0,9,0,4,0,175,0,0,5,0,0,23,0,29,0,0,1,28,7,0,0,3,0,0,18,0,0,9,1,1,0,4,0,0,29,0,4,0,6,0,0,2,12,0,3,3,3
Plantar Foot.52,13,0,0,2,623,0,0,0,6,0,2,79,0,0,2,0,0,0,1,0,0,0,17,0,42,0,0,0,0,0,0,23,0,0,7,0,0,1,3,0,0,0,0,0,0,1,0,2,0,0
Plantar Foot.53,5,0,0,2,483,0,0,0,12,0,0,119,0,0,0,1,0,0,1,0,1,0,15,0,13,0,0,0,0,0,1,14,0,0,2,0,0,6,4,0,0,0,0,0,0,0,0,5,0,0
Forehead.26,965,0,0,0,13,0,1,0,2,0,0,53,0,0,14,0,24,0,5,0,66,0,0,1,13,0,1,10,0,0,4,2,11,0,11,1,0,2,2,1,0,0,0,0,0,10,0,0,2,1
Popliteal Fossa.40,81,0,0,0,126,0,0,0,2,0,0,84,1,0,11,0,7,0,8,0,0,11,6,0,21,0,0,0,0,0,3,23,1,0,21,1,1,14,2,1,0,0,0,0,0,0,2,4,0,0
Palm.52,387,0,0,0,23,0,0,0,23,0,0,28,0,0,24,0,21,0,1,1,66,3,0,0,16,0,0,12,0,0,15,4,4,1,7,1,3,20,2,3,0,2,0,0,0,34,0,4,2,3
Palm.53,292,0,0,0,10,0,0,0,6,0,0,19,0,0,91,0,18,0,3,0,46,1,0,0,13,0,0,9,0,0,46,2,4,0,6,0,2,15,2,2,0,12,0,0,0,53,0,2,0,7
Plantar Foot.54,3,0,0,3,736,0,0,0,0,0,0,39,0,0,0,0,1,1,2,0,1,0,24,0,8,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plantar Foot.55,1,0,0,1,691,0,0,0,1,0,0,123,0,0,0,0,0,2,0,0,0,0,19,0,9,0,0,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
Forehead.27,904,0,0,0,7,0,2,0,1,0,0,46,0,0,4,0,23,0,1,0,42,5,0,0,11,0,0,4,0,0,4,5,5,0,6,0,0,0,0,4,0,2,0,1,0,6,0,0,3,1
Popliteal Fossa.41,80,0,0,0,119,0,0,0,7,0,6,34,0,0,6,0,2,0,25,0,7,0,1,0,55,0,0,3,6,3,1,81,0,1,80,0,0,4,7,0,0,3,2,0,0,8,0,6,4,0
Palm.54,419,0,0,0,15,0,2,0,13,0,0,21,0,0,72,0,36,0,2,1,101,1,1,0,11,0,0,15,0,0,24,5,7,0,7,0,1,12,0,0,0,7,0,0,3,37,0,2,6,4
Palm.55,467,0,0,0,11,0,1,0,1,0,0,20,0,0,60,0,27,0,1,1,158,6,0,0,5,0,0,13,0,1,10,4,11,0,14,4,0,6,2,2,0,5,0,0,1,37,0,3,4,6
Plantar Foot.56,24,0,0,0,29,0,0,0,57,0,0,86,0,0,1,0,0,0,6,0,0,0,6,0,57,0,0,0,1,0,1,10,0,0,7,0,0,15,7,0,0,0,0,0,0,2,0,1,2,0
Plantar Foot.57,34,0,0,0,33,0,0,0,28,0,0,45,0,0,0,0,1,0,18,0,0,0,26,0,43,0,0,0,2,0,1,10,0,1,13,0,2,7,2,0,0,3,0,0,0,0,1,3,0,0
Forehead.28,942,0,0,0,1,0,0,0,9,0,0,90,0,0,0,0,0,0,0,1,3,0,0,0,10,0,0,4,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Popliteal Fossa.42,131,0,0,0,28,0,0,0,0,0,0,19,0,0,5,0,2,0,44,0,1,0,2,0,97,0,2,2,4,7,0,81,1,1,101,0,0,5,0,2,0,1,0,0,0,1,0,0,10,0
Palm.56,459,0,0,0,1,0,0,0,2,0,0,41,0,0,27,0,2,0,1,0,12,4,0,0,6,0,0,2,0,0,2,13,0,0,5,0,1,3,0,0,0,5,0,1,1,5,0,0,0,0
Palm.57,647,0,0,0,1,0,0,0,2,0,0,43,0,2,17,0,3,0,0,1,12,1,1,0,8,0,0,1,0,1,2,3,0,1,4,1,2,1,0,0,0,9,0,0,0,4,0,0,0,0
Plantar Foot.58,25,0,0,0,32,0,0,0,3,0,0,238,0,0,0,0,3,1,5,0,0,0,14,0,50,0,0,0,0,0,1,5,0,0,7,0,0,3,2,0,0,1,0,0,0,3,1,0,0,0
Plantar Foot.59,38,0,0,1,43,0,0,0,51,0,0,204,0,0,7,0,1,0,10,0,0,0,3,0,82,0,0,0,0,1,0,8,0,0,15,0,0,6,3,0,0,1,0,0,0,4,1,0,0,0
Forehead.29,1052,0,0,0,0,0,1,0,1,0,0,59,1,0,1,0,0,0,0,2,0,1,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0
Popliteal Fossa.43,206,0,0,0,24,0,0,0,6,1,0,44,0,0,3,0,2,0,43,0,7,0,0,0,81,0,0,9,2,4,0,58,0,0,88,0,0,3,0,0,4,0,0,0,0,1,2,0,14,0
Palm.58,448,0,0,0,5,0,0,0,15,0,0,36,0,0,30,0,3,0,1,0,6,8,0,2,149,0,0,8,0,0,3,3,0,0,2,0,6,8,1,0,0,5,0,0,0,4,0,0,0,0
Palm.59,315,0,0,0,2,0,0,0,1,0,0,16,0,0,67,0,0,0,0,0,4,27,0,0,8,0,0,3,0,0,9,0,0,0,4,0,17,3,0,1,0,21,0,0,4,2,0,0,0,5
Plantar Foot.60,11,0,0,0,60,0,0,0,207,0,1,71,0,1,1,0,3,0,4,0,0,0,2,0,11,0,0,0,0,2,0,6,0,0,6,0,0,99,4,0,0,0,0,0,0,3,0,0,0,0
Plantar Foot.61,23,0,0,0,139,0,0,0,29,0,0,104,0,0,2,1,1,0,0,0,0,0,31,0,24,0,0,0,0,0,2,1,0,0,0,0,0,17,1,0,0,4,0,0,0,2,0,0,0,0
Forehead.30,995,0,0,0,2,0,0,0,2,0,0,25,0,0,5,0,8,0,0,0,56,0,2,0,13,0,0,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0
Popliteal Fossa.44,295,0,0,0,24,0,0,0,4,0,1,39,0,0,0,0,7,0,11,0,33,0,0,0,76,0,0,14,0,2,2,21,4,0,38,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
Palm.60,357,0,0,0,8,0,0,0,1,0,0,25,0,1,6,0,6,0,2,0,14,0,0,0,40,0,0,2,1,1,0,4,0,0,8,0,2,0,0,2,0,4,0,0,0,2,0,0,1,0
Palm.61,550,0,0,0,6,0,0,0,3,0,0,39,0,0,9,0,12,0,0,0,35,0,0,0,15,0,0,14,0,0,3,4,2,0,8,0,1,1,1,1,0,2,1,0,0,3,0,2,1,1
Plantar Foot.62,38,0,0,1,191,0,0,0,36,0,0,51,0,1,1,2,1,0,4,0,1,0,3,0,11,0,0,0,0,0,0,1,0,0,6,0,0,19,7,0,0,0,0,0,0,0,0,2,0,0
Plantar Foot.63,23,0,0,4,427,0,0,0,20,0,0,144,0,0,1,0,0,3,0,0,0,0,51,0,5,0,0,0,0,0,2,1,0,0,1,0,0,18,1,0,0,0,0,0,0,0,0,2,0,0
Forehead.31,985,0,0,0,0,0,0,0,62,0,0,6,0,0,1,0,4,0,0,1,23,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0
Popliteal Fossa.45,406,0,0,1,27,0,0,0,7,0,1,56,0,0,2,0,6,0,12,1,6,0,0,0,49,0,0,2,0,3,0,48,1,1,106,0,0,5,0,4,0,2,0,0,0,0,0,0,4,0
Palm.62,644,0,0,0,8,0,1,0,33,0,0,27,0,0,15,0,3,0,2,0,10,4,0,0,22,0,0,5,0,0,6,2,1,0,4,0,1,1,0,1,0,8,0,0,1,3,0,0,0,0
Palm.63,674,0,0,0,1,0,0,0,61,0,0,29,0,0,8,0,7,0,1,0,8,2,1,0,13,0,0,0,0,0,3,0,1,2,4,0,0,3,2,0,0,13,0,0,2,3,0,0,0,0
