,OTU_1,OTU_7253,OTU_7127,OTU_2292,OTU_284,OTU_9603,OTU_7152,OTU_11716,OTU_5701,OTU_10700,OTU_6635,OTU_10303,OTU_11671,OTU_7527,OTU_7063,OTU_8097,OTU_5045,OTU_3298,OTU_3098,OTU_4159,OTU_8867,OTU_5065,OTU_6950,OTU_3689,OTU_4464,OTU_4589,OTU_4234,OTU_8199,OTU_4165,OTU_5068,OTU_9529,OTU_2124,OTU_3110,OTU_3486,OTU_6246,OTU_7004,OTU_7060,OTU_11643,OTU_10638,OTU_1148,OTU_9680,OTU_8197,OTU_3887,OTU_7573,OTU_11767,OTU_10457,OTU_11720,OTU_2995,OTU_3232,OTU_7102
NLF015,0.00029134312184774864,0.0,0.0,0.0,4.0074707269291404e-07,0.0,0.0,0.0,0.0,1.2022412180787424e-06,0.0,0.0,0.0,0.0,0.0,2.0037353634645707e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0037353634645707e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0037353634645707e-07,2.0037353634645707e-07,2.0037353634645707e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0037353634645707e-07,0.0,0.0
DLM022,0.0014555589766032614,0.0,0.0,2.1516023305295806e-07,0.0,0.0,0.0,0.0,4.303204661059161e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45480699158874e-07,0.0,0.0,6.45480699158874e-07,0.0,1.0758011652647902e-06,0.0,5.3790058263239505e-06,0.0,0.0,0.0,0.0,1.4200575381495233e-05,0.0,0.0,0.0,2.1516023305295806e-07,0.0,0.0,8.60640932211832e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.303204661059161e-07,0.0,2.366762563582538e-06,0.0
NOM004,5.0488344156409414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7409773847037724e-06,0.0,0.0,0.0,3.481954769407545e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7409773847037724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.222932154111318e-06,0.0,6.96390953881509e-06,0.0,1.7409773847037724e-06,0.0,0.0
DLM028,0.0006543051500674084,0.0,0.0,0.0,3.628980310967323e-07,0.0,0.0,0.0,0.0,1.0886940932901968e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.628980310967323e-07,0.0,0.0,0.0,0.0,3.628980310967323e-07,0.0,3.59269050785765e-05,0.0,0.0,0.0,0.0,0.0,3.628980310967323e-07,0.0,3.628980310967323e-07,0.0,0.0,0.0,7.257960621934646e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4515921243869291e-06,0.0,3.628980310967323e-07,0.0,0.0,0.0
DLM024,8.869178267627002e-06,0.0,0.0,0.0,0.0,1.4431205316816821e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.555525941519645e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.908451439971222e-06,0.0,0.0,0.0,0.0,0.0,3.7581263845877134e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11105188303929e-06,0.0,1.8640306867555053e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.307151218437188e-06,0.0
DLF014,5.0712442012898856e-05,0.0,0.0,0.0,0.0,2.7118952948074257e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.7118952948074257e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7118952948074257e-07,0.0,0.0,0.0,2.7118952948074257e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.7118952948074257e-07,0.0,0.0,0.0,1.3559476474037128e-05,0.0,0.0,0.0,0.0
DLM011,0.02511377918376833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51280847866457e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.256404239332285e-06,0.0,0.0,0.0,0.0,2.256404239332285e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.446133989796541e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOM020,0.0006620644242365683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLM010,0.0004184435658133805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.442752865226973e-07,0.0,9.771011460907893e-07,0.0,0.0,2.442752865226973e-07,0.0,2.442752865226973e-07,0.0,0.0,0.0,0.0,2.442752865226973e-07,0.0,0.0,0.0,4.885505730453946e-07,0.0,0.0,4.885505730453946e-07,7.328258595680921e-07,0.0,0.0,0.0,0.0,9.771011460907893e-07,0.0,0.0,2.442752865226973e-07,0.0,0.0,0.0,2.442752865226973e-07,0.0,4.885505730453946e-07,0.0,0.0
NOM025,0.0005427987288435072,0.0,0.0,0.0,0.0,0.0,0.0,5.140139477684728e-07,0.0,0.0,2.570069738842364e-07,0.0,0.0,2.570069738842364e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.570069738842364e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.570069738842364e-07,0.0,5.140139477684728e-07,0.0
DOM003,0.0003035864363754867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.80101489509239e-07,0.0,0.0,0.0,0.0,4.900507447546193e-07,0.0,0.0,0.0,0.0,0.0,8.404370272541721e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.35076117131929e-07,0.0,0.0,4.900507447546193e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.900507447546193e-07
NOM014,0.04521097916365629,0.0,1.7857276266094557e-05,0.0,3.6443420951213376e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8221710475606688e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.8221710475606688e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8221710475606688e-07,5.466513142682006e-07,0.0,0.0,0.0,0.0,3.6443420951213376e-07,0.0,0.0,0.0,0.0,0.0,1.0933026285364012e-06,0.0,0.0,0.0,0.0
DOF012,0.00010810080399972976,0.0,0.0,0.0,0.0,0.002661982298493345,0.0,0.0,0.0,0.0,0.0,0.0,0.0016620498614958448,0.0,0.0,0.0,0.0,8.107560299979732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3512600499966217e-05,0.0,0.0,0.0,0.0,0.0,0.012674819268968313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3512600499966217e-05,0.0
NLM029,0.0028895594042455644,7.300554331090359e-07,0.0,0.0,0.0,0.0,0.0002759609537152156,0.0,0.0,0.0,0.0,3.6502771655451796e-07,0.0,0.0,0.0,1.4601108662180718e-06,0.0,0.0,0.0,0.0,1.4601108662180718e-06,0.0,0.0,0.0,0.0,0.0,1.095083149663554e-06,7.300554331090359e-07,0.0,0.0,0.0,0.0,0.0,7.300554331090359e-07,0.0,0.0,0.00029932272757470467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001868941908759132
DLM013,0.0388832244258533,0.0,0.0,0.0,3.873872896680711e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.873872896680711e-07,0.0,0.0,0.0,0.0,0.0,0.0023564768830508765,0.0,7.74774579336142e-07,3.873872896680711e-07,0.0,0.0,0.0,0.0,0.0,7.74774579336142e-07,0.0,0.0,3.873872896680711e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011311708858307675,0.0,0.0,0.0,0.0,5.036034765684924e-06,0.0
DOM005,2.0881684376323748e-05,0.0,0.0,0.0,0.0,2.9830977680462504e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9830977680462504e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9830977680462504e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.281407544850875e-05,0.0,0.0,0.0,0.0,0.0,2.9830977680462504e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLM020,0.02134029782167928,0.0,0.0,0.0,0.0,7.192917983733542e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.6671475023355174e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.179672116282892e-07,0.0,0.0,2.179672116282892e-07,0.0,2.179672116282892e-07,0.0,0.0,0.0,0.0,4.7516852134967044e-05,0.0,2.179672116282892e-07,0.0,0.0,0.0,0.0,0.0,1.7437376930263137e-06,0.0,0.0,0.0,0.0
DLM009,0.0005916072808216587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.402806217549395e-06,0.0,0.0,5.402806217549395e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOF008,0.01363458760211514,0.0,0.0,0.0,4.007461894046715e-07,0.0,0.0,0.0,0.0,2.0037309470233575e-07,0.0,2.0037309470233575e-07,0.0,0.0,0.0,0.0,1.2022385682140146e-06,0.0,0.0,0.0,0.0,6.011192841070073e-07,0.0,0.0,0.0,2.0037309470233575e-07,0.0,2.0037309470233575e-07,0.0,1.0018654735116787e-06,0.0,0.0,0.0,0.0,0.0,2.0037309470233575e-07,0.0,0.0,0.0,0.0,6.011192841070073e-07,0.0,0.0,0.0,0.0,2.0037309470233575e-07,0.0,0.0,0.0,0.0
NLM006,0.004330143772683275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.402863475586071e-07,0.0,0.0,0.0,0.0,1.7014317377930354e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7014317377930354e-07,0.0,8.507158688965177e-07,9.613089318530652e-05,0.0,0.0,0.0,0.0,1.7014317377930354e-07,0.0,5.104295213379106e-07,5.104295213379106e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.511003414263067e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLF010,0.011069241042353531,0.0,0.0,0.0,0.0,5.068333810601434e-06,0.0,0.0,0.0,0.0,2.534166905300717e-06,0.0,0.0,0.0,5.068333810601434e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.534166905300717e-06,0.0,0.0,0.0,2.534166905300717e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.068333810601434e-06,0.0,0.0,0.0,0.0
NOM016,0.0010672804612168751,0.0,0.0,0.0,0.0,0.0,0.0,3.511946236317457e-07,0.0,2.8095569890539656e-06,0.0,3.511946236317457e-07,0.0,3.511946236317457e-07,0.0,0.0,0.0,0.0,0.0,7.023892472634914e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0018500932772920367,0.0,7.023892472634914e-07,0.0,0.0,3.511946236317457e-07,0.0,0.0,1.4047784945269828e-06,0.0,0.0,0.0,1.7559731181587288e-06,0.0,0.0,0.0,1.3696590321638085e-05,3.511946236317457e-07,0.0,0.0,3.511946236317457e-07,3.511946236317457e-07,0.0,0.0
NOM001,0.0008107080831663683,5.181898901670618e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.590949450835309e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0727595606682477e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.590949450835309e-07,1.5545696705011856e-06,0.0,0.0,0.0,2.590949450835309e-07,0.0,0.0,0.0,0.0,1.0363797803341236e-06,0.0,0.0,0.0,2.590949450835309e-07,0.0,0.0,0.0,0.0,2.590949450835309e-07,0.0,0.0,0.0
NOF004,0.0012666506610591848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.139381245291453e-06,8.278762490582906e-06,0.0,0.0,4.139381245291453e-06,0.0,0.0,4.139381245291453e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021938720600044707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOF009,0.004154895005998264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2510915539892517e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035892050756041343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.576200709388177e-05,0.0,0.0,0.0,0.0,0.0,3.2510915539892517e-06,0.0
