,OTU_1,OTU_499,OTU_4427,OTU_7494,OTU_6028,OTU_1526,OTU_6777,OTU_1906,OTU_5948,OTU_8405,OTU_202,OTU_6187,OTU_1733,OTU_3719,OTU_6395,OTU_4515,OTU_2979,OTU_1216,OTU_3520,OTU_2472,OTU_1264,OTU_6235,OTU_1494,OTU_16,OTU_2081,OTU_1714,OTU_5614,OTU_4123,OTU_5497,OTU_7036,OTU_6391,OTU_6033,OTU_2974,OTU_1732,OTU_5735,OTU_7793,OTU_4763,OTU_3111,OTU_2550,OTU_1167,OTU_253,OTU_4888,OTU_2311,OTU_2446,OTU_6029,OTU_4168,OTU_5034,OTU_7403,OTU_2912,OTU_2321
LD.59,0.03900164722214411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8499799462173828e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.8499799462173828e-07,0.0,0.0,0.0,0.0,0.0,1.8499799462173828e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8499799462173828e-07,0.0,0.0,0.0,0.0,0.0
LD.17,0.003293868149934367,0.0,0.0,1.162678485681033e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162678485681033e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162678485681033e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162678485681033e-06,1.162678485681033e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4880354570430992e-06,0.0,0.0,0.0,0.0,0.0
LD.4,0.05780508992632154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5739197580515427e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.316527782246389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5739197580515427e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD.31,0.0007019919261312168,0.0,0.0,0.0,0.0,0.0,0.0,1.1313326770849585e-07,0.0,1.1313326770849585e-07,0.0,0.0,5.351203562611854e-05,0.0,0.0,0.0,1.1313326770849585e-07,0.0,0.0,0.0,0.0,0.0,2.262665354169917e-07,0.0,0.0,2.262665354169917e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.516476220009361e-05,0.0,0.0,0.0,0.0,0.0,2.0590254722946245e-05,0.0,0.0,0.0,0.0,0.0,1.1313326770849585e-07,0.0,0.0,0.0,0.0
LD.57,0.00019227815124557576,0.0,1.567484928632411e-06,0.0,0.0,0.0,0.0,0.0,9.92740454800527e-06,0.0,0.0,0.0,0.0,1.2017384452848485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567484928632411e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5079758858118577e-05,0.0,0.0,0.0,0.0,1.567484928632411e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LD.53,0.0015358110606462612,0.0,1.9581101495702444e-06,0.0,0.0,0.0,0.0,0.0,2.6108135327603247e-06,0.0,0.0,0.0,0.0,6.527033831900813e-07,0.0,0.0,0.0,0.0,3.2635169159504065e-07,0.0,0.0,3.5898686075454467e-06,0.0,0.0,3.2635169159504065e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2518266720057807e-05,0.0,0.0,0.0,9.790550747851222e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2635169159504065e-07,0.0,0.0,0.0
LD.50,0.0027010122003018745,0.0,1.8483625540969512e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5711081709824086e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.545087662290853e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8483625540969512e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.8483625540969512e-07,0.0,0.0,0.0,1.8483625540969512e-07,0.0,2.1625841882934325e-05,0.0,0.0,0.0,0.0,0.0
HD.41,0.025270279812676853,3.639887047025157e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639887047025157e-07,0.0,0.0,0.0,0.0,4.9866452544244645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639887047025157e-07,0.0,0.0,0.0,0.0,0.0,3.639887047025157e-07,0.0,1.8199435235125785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639887047025157e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LD.95,0.0013886228213230898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.331628650007413e-07,0.0,0.0,1.6658143250037064e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6658143250037064e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6658143250037064e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007450854312876578,0.0,0.0,1.6658143250037064e-07,0.0,0.0,0.0,0.0
LD.60,0.005245228332439285,0.0,0.0,1.5103599363937084e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.517266560656181e-07,0.0,0.0,0.0,0.0,0.0,2.517266560656181e-07,1.2586332803280905e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.517266560656181e-07,0.0,2.517266560656181e-07,2.517266560656181e-07,0.0,0.0,0.0,2.517266560656181e-07,0.0,1.0069066242624724e-06,0.0,0.0,0.0,2.517266560656181e-07,0.0,0.0,0.0,0.0,2.768993216721799e-06
HD.32,0.026840475459602543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.347973539972225e-07,0.0007713305059910728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3043920619916677e-06,0.0,0.0,1.5217907389902788e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.347973539972225e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.608784123983335e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.347973539972225e-06,0.0,0.0,0.0,0.0,0.0,0.0
LD.20,0.003341042865292513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1055734167083099e-06,0.0,1.1055734167083099e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2111468334166198e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.4222936668332395e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LD.91,0.002291930041563969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.365581031550418e-06,0.0,0.0,0.0,0.0,7.639766805213231e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8189920964793412e-06,0.0,0.0,3.637984192958682e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.637984192958682e-07,0.0,7.275968385917363e-06,1.0913952578876044e-05,0.0,0.0,0.0,0.0,3.637984192958682e-07,0.0,0.0,0.0
LD.75,0.008619804990134079,0.0,6.185722992561236e-08,0.0,0.0,0.0,6.185722992561236e-08,0.0,0.0,1.8557168977683705e-07,0.0,0.0,6.804295291817358e-07,0.0,0.0,0.0,6.185722992561236e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.185722992561236e-08,0.0,0.0,0.0,0.0,0.0,9.897156788097977e-07,0.0,0.0,0.0,8.041439890329606e-07,0.0,6.185722992561236e-08,0.0,0.0,0.0,0.0,0.0,1.2371445985122472e-07,0.0,0.0,6.185722992561236e-08,0.0
HD.36,0.006386864221768243,2.2764699963530951e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5529399927061903e-07,0.0,3.187057994894333e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.105879985412381e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.105879985412381e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8211759970824761e-06,0.0,0.0,0.0,2.2764699963530947e-06
LD.26,0.06526956150228035,0.0,0.0,0.0,0.0,3.426124783918593e-07,0.0,0.0,0.0,0.0,0.0,3.854390381908416e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.426124783918593e-07,0.0,8.565311959796483e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.426124783918593e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7130623919592966e-07,0.0,5.430407782510969e-05,0.0,0.0,0.0,0.0,6.852249567837185e-07
HD.52,0.003075440493532033,0.0,0.0,0.0,0.0,2.6286939557519826e-07,0.0,1.3143469778759913e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571734889379957e-08,0.0,0.0,1.9715204668139872e-06,0.0,0.0,0.0,1.051477582300793e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.6286939557519826e-07,0.0,0.0,0.0,0.0,5.783126702654363e-06,1.3143469778759913e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LD.66,0.00017759047636151036,0.0,0.0,0.0,1.1972391664820923e-06,0.0,0.0,0.0,7.981594443213948e-07,0.0,0.0,1.915582666371348e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.990797221606974e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.990797221606974e-07,0.0,3.990797221606974e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.314662388532045e-05,0.0,0.0,2.7137421106927426e-05,0.0,0.0,0.0,3.990797221606974e-07,0.0
HD.81,0.05887724804333954,0.0,0.0,8.139186602247719e-07,0.0,8.139186602247719e-07,0.0,0.0,0.0,0.0,8.139186602247719e-07,0.0,0.0,0.0,1.7092291864720206e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.139186602247719e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6278373204495439e-06,0.0,0.0,0.0,0.0,8.139186602247719e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.7092291864720206e-05,8.139186602247719e-07,0.0,0.0,0.0,0.0,0.0,0.0
LD.79,0.03652614467751237,0.0,2.936350492191069e-07,0.0,0.0,0.0,0.0,0.0,1.761810295314642e-06,0.0,0.0,0.0,0.0,2.936350492191069e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2854308859439246e-06,0.0,0.0,2.936350492191069e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.936350492191069e-07,0.0,0.0,1.1745401968764278e-06,0.0,0.0,8.80905147657321e-07,0.0,0.0,2.936350492191069e-07,0.0,0.0,0.0,4.991795836724819e-06,0.0,8.80905147657321e-07,0.0,0.0,9.102686525792316e-06
HD.79,0.0035140487291378144,0.0,0.0,0.0,0.0,0.0,0.0,1.166527927611809e-06,0.0,0.0,0.0,0.0,1.5398168644475884e-05,0.0,0.0,2.333055855223619e-07,0.0,0.0,0.0,0.0,2.333055855223619e-07,0.0,0.0,3.499583782835429e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726461332865478e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666111710447237e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2831807203729905e-05
LD.22,0.002220221390550454,0.0,0.0,0.0,4.3259493223688783e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4419831074562928e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4419831074562928e-07,1.4419831074562928e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4419831074562928e-07,0.0,0.0,0.0,0.0,1.4419831074562928e-07,0.0,0.0,1.4419831074562928e-07,0.0,0.0,0.0,0.0,1.4419831074562928e-07,0.0,0.0,0.0,0.0
LD.11,0.007868863829213764,0.0,0.0,0.0,0.0,7.316266240099079e-08,0.0,0.0,0.0,2.1948798720297235e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4632532480198159e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048223705668365e-06,0.0,0.0,1.4632532480198159e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9265064960396317e-07,0.0,0.0,2.9265064960396317e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65813312004954e-07,0.0,2.1948798720297243e-06
HD.40,0.009568730801452107,9.696236308914329e-07,0.0,0.0,0.0,0.0,0.0,2.424059077228583e-07,0.0,2.424059077228583e-07,0.0,0.0,0.0,0.0,2.424059077228583e-07,0.0,0.0,0.0,0.0,1.6968413540600081e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.424059077228583e-07,0.0,0.0,0.0,0.0,0.0,1.2120295386142914e-06,0.0,0.0,0.0,7.272177231685748e-07,0.0,0.0,0.0,2.4240590772285827e-06,0.0,2.424059077228583e-07,0.0,0.0,0.0,0.0
HD.14,0.006481057207043804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.364116565159007e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9775728532243795e-07,0.0,0.0,0.0,2.2672165263378963e-05,0.0,2.3865437119346282e-06,0.0,3.9775728532243795e-07,0.0,0.0,0.0,0.0,0.003927853192559075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LD.77,0.0015918394194280475,0.0,0.0,0.0,7.061839112742462e-07,0.0,0.0,0.0,1.0088341589632092e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0088341589632092e-06,0.0,0.0,0.0,0.0,0.0,3.026502476889627e-07,0.0,0.0,0.0,1.0088341589632092e-07,0.0,0.0,1.0088341589632092e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.7251064118270875e-05,0.0,2.0176683179264184e-07,0.0,6.053004953779254e-07,0.0,1.0088341589632092e-07,0.0,0.0,0.0,0.0,0.0
LD.96,0.0003814135517893271,0.0,4.044682415581411e-07,0.0,0.0,0.0,4.044682415581411e-07,0.0,4.044682415581411e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.044682415581411e-07,0.0,0.0,0.0,0.0,8.089364831162822e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449150657139552e-06,0.0,4.044682415581411e-07,8.089364831162822e-07,0.0,2.0223412077907054e-06,0.0,0.0,0.0,2.0223412077907054e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.089364831162822e-07,0.0
