,OTU_1,OTU_2,OTU_3,OTU_4,OTU_9,OTU_18,OTU_19,OTU_20,OTU_21,OTU_28,OTU_29,OTU_30,OTU_31,OTU_32,OTU_34,OTU_38,OTU_39,OTU_49,OTU_50,OTU_51,OTU_54,OTU_58,OTU_59,OTU_65,OTU_66,OTU_68,OTU_72,OTU_73,OTU_74,OTU_75,OTU_77,OTU_79,OTU_80,OTU_81,OTU_84,OTU_91,OTU_95,OTU_96,OTU_102,OTU_103,OTU_104,OTU_107,OTU_108,OTU_109,OTU_110,OTU_111,OTU_113,OTU_115,OTU_116,OTU_117,OTU_118,OTU_119,OTU_126,OTU_127,OTU_129,OTU_130,OTU_131,OTU_132,OTU_133,OTU_142,OTU_145,OTU_146,OTU_147,OTU_148,OTU_149,OTU_151,OTU_152,OTU_154,OTU_158,OTU_159,OTU_163,OTU_164,OTU_168,OTU_169,OTU_171,OTU_173,OTU_174,OTU_177,OTU_182,OTU_183,OTU_184,OTU_185,OTU_186,OTU_187,OTU_188,OTU_196,OTU_197,OTU_198,OTU_207,OTU_208,OTU_209,OTU_216,OTU_217,OTU_220,OTU_221,OTU_222,OTU_227,OTU_229,OTU_230,OTU_232,OTU_233,OTU_234,OTU_235,OTU_236,OTU_237,OTU_238,OTU_239,OTU_240,OTU_246,OTU_248,OTU_249,OTU_252,OTU_255,OTU_256,OTU_257,OTU_258,OTU_259,OTU_263,OTU_265,OTU_266,OTU_268,OTU_269,OTU_273,OTU_277,OTU_279,OTU_280,OTU_281,OTU_283
B.2005.03.S1.405591,0.005030959752321981,0.0,0.0,0.0015479876160990713,0.0,0.0015479876160990713,0.005030959752321981,0.0,0.0,0.0456656346749226,0.0,0.0042569659442724455,0.04489164086687306,0.0003869969040247678,0.0,0.0003869969040247678,0.0,0.0007739938080495358,0.0,0.0,0.0,0.0007739938080495358,0.001934984520123839,0.0,0.0,0.04063467492260062,0.0108359133126935,0.0007739938080495358,0.013157894736842105,0.001934984520123839,0.0011609907120743036,0.0,0.001934984520123839,0.0,0.005030959752321981,0.0,0.0011609907120743036,0.0,0.0,0.0011609907120743036,0.0,0.0,0.0,0.0007739938080495358,0.0,0.0,0.0,0.0011609907120743036,0.0108359133126935,0.00890092879256966,0.0,0.0,0.002708978328173375,0.0,0.0,0.0,0.0,0.010061919504643965,0.0,0.0,0.0,0.0,0.3811919504643963,0.018188854489164085,0.08359133126934984,0.0015479876160990713,0.001934984520123839,0.0007739938080495358,0.0,0.0,0.009287925696594429,0.0003869969040247678,0.0003869969040247678,0.0,0.0,0.0,0.0003869969040247678,0.0,0.002708978328173375,0.021671826625387,0.18421052631578946,0.0030959752321981426,0.0011609907120743036,0.0,0.0,0.00696594427244582,0.0003869969040247678,0.0,0.0015479876160990713,0.0007739938080495358,0.0,0.0015479876160990713,0.0,0.0,0.0,0.0015479876160990713,0.0,0.00890092879256966,0.0003869969040247678,0.0007739938080495358,0.014705882352941175,0.003869969040247678,0.0,0.002708978328173375,0.0003869969040247678,0.01044891640866873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003869969040247678
B.2019.09.S1.405605,0.017180925666199158,0.0,0.003155680224403927,0.007363253856942495,0.0010518934081346423,0.0,0.014025245441795231,0.0091164095371669,0.0,0.0,0.01577840112201964,0.0091164095371669,0.09817671809256663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035063113604488083,0.0,0.0010518934081346423,0.0,0.0,0.002454417952314165,0.0,0.005259467040673212,0.0,0.0,0.0,0.0,0.0,0.0,0.003856942496493689,0.011570827489481066,0.003155680224403927,0.00035063113604488083,0.0,0.003155680224403927,0.0,0.0,0.0,0.00035063113604488083,0.0,0.0,0.024193548387096774,0.019284712482468443,0.02489481065918653,0.0767882187938289,0.0,0.0,0.042426367461430574,0.0,0.0,0.00035063113604488083,0.0,0.02664796633941094,0.0,0.0,0.0,0.0,0.2608695652173913,0.05399719495091164,0.0,0.05785413744740533,0.02314165497896213,0.0,0.005960729312762972,0.0,0.08134642356241234,0.0,0.0007012622720897617,0.0,0.0,0.0,0.0,0.001402524544179523,0.0017531556802244039,0.0,0.02664796633941094,0.0070126227208976155,0.0042075736325385684,0.0010518934081346423,0.0,0.00455820476858345,0.00946704067321178,0.00035063113604488083,0.0,0.0010518934081346423,0.003856942496493689,0.002805049088359046,0.0,0.0,0.0,0.0007012622720897617,0.0,0.0,0.0017531556802244039,0.0007012622720897617,0.005259467040673212,0.0017531556802244039,0.002805049088359046,0.002454417952314165,0.0021037868162692847,0.005610098176718092,0.0,0.0,0.0,0.0,0.0,0.001402524544179523,0.0021037868162692847,0.0,0.0,0.0,0.0,0.0,0.002454417952314165,0.0,0.0,0.00035063113604488083,0.0,0.0,0.0010518934081346423,0.0,0.0,0.0
B.2005.02.S1.405604,0.0036041939711664475,0.0,0.0,0.001310615989515072,0.0,0.00163826998689384,0.007863695937090432,0.0,0.0,0.06684141546526867,0.0,0.00163826998689384,0.020969855832241157,0.0,0.0,0.0,0.0,0.000982961992136304,0.0,0.000982961992136304,0.000655307994757536,0.001310615989515072,0.0,0.0,0.0,0.010484927916120577,0.04062909567496723,0.000982961992136304,0.015072083879423331,0.0042595019659239855,0.0042595019659239855,0.0,0.000982961992136304,0.0,0.0163826998689384,0.0,0.000327653997378768,0.0,0.0,0.000982961992136304,0.0,0.00327653997378768,0.0,0.0,0.0,0.0,0.0,0.004587155963302753,0.0,0.000655307994757536,0.0,0.000327653997378768,0.0042595019659239855,0.0,0.002948885976408912,0.0,0.0,0.006880733944954129,0.0,0.0,0.0,0.0,0.2948885976408912,0.012778505897771951,0.3115989515072084,0.0022935779816513767,0.009174311926605505,0.0,0.0,0.0,0.0245740498034076,0.000982961992136304,0.0,0.0,0.0,0.0,0.0,0.0,0.00163826998689384,0.004914809960681521,0.03964613368283093,0.009174311926605505,0.00163826998689384,0.0,0.0,0.005242463958060288,0.002621231979030144,0.0,0.000982961992136304,0.001310615989515072,0.0,0.000655307994757536,0.000655307994757536,0.0,0.0,0.0,0.0,0.017038007863695942,0.0,0.0,0.0081913499344692,0.009174311926605505,0.000327653997378768,0.002948885976408912,0.0,0.002621231979030144,0.0,0.0,0.0,0.0,0.0,0.0,0.00163826998689384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001965923984272608,0.0,0.0,0.000327653997378768
B.2005.07.S1.405586,0.00847457627118644,0.0,0.0,0.005335844318895167,0.0,0.00031387319522912746,0.010357815442561206,0.0,0.0,0.016635279347143754,0.0,0.00973006905210295,0.07062146892655367,0.0,0.0012554927809165098,0.0,0.0,0.0009416195856873825,0.0,0.0009416195856873825,0.00031387319522912746,0.00251098556183302,0.002824858757062147,0.0,0.0,0.021343377275580663,0.0018832391713747645,0.0009416195856873825,0.0065913370998116755,0.00251098556183302,0.00031387319522912746,0.0,0.005021971123666039,0.0,0.0006277463904582549,0.0,0.00251098556183302,0.0,0.0,0.0012554927809165098,0.0,0.006905210295040804,0.0,0.00031387319522912746,0.0,0.0,0.0,0.00251098556183302,0.0160075329566855,0.013810420590081607,0.0,0.0,0.002197112366603892,0.0,0.0,0.00031387319522912746,0.0,0.005335844318895167,0.0,0.0,0.0,0.0,0.4252981795354677,0.04331450094161959,0.145323289391086,0.00251098556183302,0.006277463904582547,0.00031387319522912746,0.0,0.0,0.007532956685499058,0.0012554927809165098,0.00031387319522912746,0.0,0.0,0.0,0.0,0.0,0.0012554927809165098,0.01726302573760201,0.04488386691776522,0.005335844318895167,0.005335844318895167,0.0,0.0,0.00847457627118644,0.0031387319522912737,0.0,0.0006277463904582549,0.0015693659761456368,0.0,0.004708097928436911,0.002197112366603892,0.0,0.0,0.0,0.0,0.007219083490269931,0.0009416195856873825,0.00251098556183302,0.015693659761456372,0.002197112366603892,0.0,0.00251098556183302,0.0,0.010357815442561206,0.0012554927809165098,0.00031387319522912746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005021971123666039,0.00031387319522912746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B.2009.05.S1.405596,0.005349182763744428,0.0,0.0,0.0,0.0,0.0,0.0,0.002674591381872214,0.0,0.0,0.0,0.0005943536404160475,0.013075780089153045,0.0,0.0,0.0,0.0005943536404160475,0.0,0.0,0.0,0.0,0.0,0.001188707280832095,0.01634472511144131,0.0,0.00950965824665676,0.0,0.0020802377414561664,0.0,0.0,0.0,0.0,0.0005943536404160475,0.0,0.0,0.0,0.003268945022288261,0.0,0.0,0.00029717682020802375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004457652303120356,0.010698365527488856,0.0008915304606240713,0.0,0.002674591381872214,0.0,0.0,0.00029717682020802375,0.0,0.00861812778603269,0.0,0.0,0.0,0.0,0.0,0.5673105497771174,0.04101040118870728,0.2047548291233284,0.0,0.0,0.0,0.0005943536404160475,0.0,0.03328380386329866,0.015453194650817237,0.0,0.0,0.0,0.006835066864784547,0.0,0.0,0.0017830609212481426,0.0,0.0,0.008915304606240713,0.005943536404160475,0.0017830609212481426,0.0,0.0008915304606240713,0.0008915304606240713,0.0,0.0,0.00029717682020802375,0.0,0.00029717682020802375,0.0,0.0,0.0,0.002674591381872214,0.0,0.0062407132243685,0.0,0.0014858841010401188,0.0,0.001188707280832095,0.0008915304606240713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029717682020802375,0.00029717682020802375,0.00029717682020802375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013372956909361071,0.0,0.0
B.2006.02.S1.405606,0.01558515160102012,0.0,0.0348540663077359,0.001700198356474922,0.0019835647492207425,0.0005667327854916407,0.0,0.0,0.049589118730518564,0.00821762538962879,0.0,0.013601586851799376,0.009917823746103713,0.0002833663927458204,0.0014168319637291016,0.0,0.0,0.0042504958911873045,0.0,0.0,0.0011334655709832814,0.0051005950694247675,0.0042504958911873045,0.0,0.0,0.008784358175120431,0.0,0.0062340606404080465,0.04562198923207708,0.0019835647492207425,0.0,0.0,0.0002833663927458204,0.0005667327854916407,0.0,0.003683763105695665,0.0002833663927458204,0.000850099178237461,0.0,0.004817228676678946,0.0,0.039104562198923214,0.0,0.0002833663927458204,0.0,0.0002833663927458204,0.0,0.008500991782374609,0.034003967129498436,0.027769906489090397,0.0,0.005383961462170587,0.001700198356474922,0.0,0.0011334655709832814,0.0,0.0,0.0,0.002266931141966563,0.0005667327854916407,0.0,0.0,0.4281666194389345,0.000850099178237461,0.0,0.012468121280816095,0.010767922924341174,0.0,0.0,0.0,0.0,0.0002833663927458204,0.0014168319637291016,0.0002833663927458204,0.0,0.0,0.0,0.0002833663927458204,0.0,0.0,0.0,0.005667327854916407,0.002266931141966563,0.0031170303202040237,0.0,0.005950694247662227,0.034003967129498436,0.0,0.0,0.0019835647492207425,0.0005667327854916407,0.007650892604137149,0.0002833663927458204,0.036270898271465006,0.0,0.00821762538962879,0.002266931141966563,0.0011334655709832814,0.000850099178237461,0.0002833663927458204,0.019835647492207426,0.0,0.0011334655709832814,0.003400396712949844,0.0,0.0028336639274582037,0.0,0.0005667327854916407,0.0002833663927458204,0.0002833663927458204,0.006800793425899688,0.0005667327854916407,0.000850099178237461,0.002266931141966563,0.004817228676678946,0.0,0.0,0.0002833663927458204,0.003967129498441485,0.0002833663927458204,0.0011334655709832814,0.0002833663927458204,0.0005667327854916407,0.030320204023802776,0.0014168319637291016,0.0,0.0,0.0
B.2006.04.S1.405572,0.01514386673397274,0.0,0.012115093387178193,0.0020191822311963654,0.003028773346794548,0.0,0.0,0.001514386673397274,0.01060070671378092,0.0668854114083796,0.0,0.010348308934881372,0.02574457344775366,0.000757193336698637,0.01337708228167592,0.0002523977788995457,0.0,0.000757193336698637,0.0,0.0,0.0002523977788995457,0.0050479555779909145,0.0,0.0,0.0,0.02448258455325593,0.0,0.01564866229177183,0.03457849570923776,0.0027763755678950025,0.0,0.0,0.000757193336698637,0.0025239777889954572,0.0,0.0032811711256940943,0.0005047955577990914,0.0002523977788995457,0.0,0.00176678445229682,0.0,0.02246340232205957,0.0,0.0010095911155981827,0.0,0.0005047955577990914,0.0,0.02246340232205957,0.05073195355880868,0.04543160020191822,0.000757193336698637,0.0020191822311963654,0.007319535588086825,0.0,0.000757193336698637,0.0002523977788995457,0.0,0.0,0.0010095911155981827,0.0,0.0,0.0,0.3250883392226148,0.03104492680464412,0.0,0.012367491166077738,0.02448258455325593,0.0,0.0,0.0,0.0,0.0,0.001514386673397274,0.0,0.0,0.0,0.0,0.004795557799091368,0.0,0.0,0.0,0.0032811711256940943,0.0020191822311963654,0.0002523977788995457,0.0,0.006057546693589096,0.03079252902574457,0.0,0.0,0.0010095911155981827,0.00757193336698637,0.0032811711256940943,0.0002523977788995457,0.057041898031297326,0.0,0.0025239777889954572,0.0065623422513881886,0.0027763755678950025,0.001514386673397274,0.0,0.002271580010095911,0.0063099444724886425,0.0027763755678950025,0.0032811711256940943,0.0002523977788995457,0.003028773346794548,0.0012619888944977286,0.001514386673397274,0.0,0.0020191822311963654,0.014891468955073197,0.00353356890459364,0.0005047955577990914,0.0020191822311963654,0.0032811711256940943,0.0,0.0,0.0005047955577990914,0.0010095911155981827,0.0,0.0005047955577990914,0.0,0.0002523977788995457,0.006814740030287735,0.000757193336698637,0.0,0.0005047955577990914,0.0
B.2016.03.S1.405618,0.007670454545454545,0.0,0.002272727272727273,0.0011363636363636365,0.0,0.009659090909090907,0.01818181818181818,0.0,0.002272727272727273,0.0,0.0,0.009659090909090907,0.01534090909090909,0.0,0.0,0.0,0.0,0.0005681818181818183,0.0,0.00028409090909090913,0.0005681818181818183,0.001988636363636364,0.013068181818181816,0.027556818181818186,0.0,0.011079545454545457,0.008238636363636363,0.0065340909090909095,0.07045454545454545,0.003693181818181818,0.0,0.011079545454545457,0.008522727272727272,0.001988636363636364,0.0,0.00625,0.0048295454545454536,0.0011363636363636365,0.0,0.0,0.0,0.0,0.0,0.00028409090909090913,0.0017045454545454545,0.0,0.0,0.013636363636363636,0.0,0.029829545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.15795454545454546,0.009375,0.0,0.0,0.0008522727272727272,0.011647727272727271,0.06988636363636364,0.05511363636363637,0.0,0.00596590909090909,0.011363636363636364,0.0,0.0,0.037784090909090906,0.06448863636363636,0.008806818181818181,0.0005681818181818183,0.002272727272727273,0.0,0.0,0.0005681818181818183,0.0,0.0011363636363636365,0.007954545454545455,0.008806818181818181,0.007954545454545455,0.002840909090909091,0.0005681818181818183,0.0011363636363636365,0.001988636363636364,0.008806818181818181,0.0,0.0014204545454545455,0.0,0.001988636363636364,0.00028409090909090913,0.0008522727272727272,0.0,0.0,0.0014204545454545455,0.0,0.0,0.0008522727272727272,0.0017045454545454545,0.0051136363636363645,0.0011363636363636365,0.0011363636363636365,0.005681818181818182,0.0005681818181818183,0.003125,0.0014204545454545455,0.0,0.0,0.003125,0.0008522727272727272,0.00028409090909090913,0.001988636363636364,0.0008522727272727272,0.0014204545454545455,0.0,0.0,0.0,0.003125,0.0011363636363636365,0.0,0.0,0.00028409090909090913,0.00909090909090909,0.002840909090909091,0.0,0.0,0.0005681818181818183
B.2016.07.S1.405551,0.015452538631346581,0.0,0.003679175864606328,0.0002452783909737552,0.0,0.001226391954868776,0.039244542555800836,0.0002452783909737552,0.002207505518763797,0.0,0.0009811135638950208,0.015943095413294087,0.03850870738287957,0.0009811135638950208,0.0,0.0,0.0,0.0004905567819475104,0.0002452783909737552,0.0,0.0,0.0004905567819475104,0.0014716703458425313,0.039244542555800836,0.0,0.012509197939661515,0.0024527839097375523,0.002698062300711307,0.06965906303654648,0.009320578857002696,0.0,0.0034338974736325733,0.003188619082658818,0.0,0.0002452783909737552,0.009811135638950207,0.0029433406916850625,0.0004905567819475104,0.0002452783909737552,0.0,0.0,0.0,0.0002452783909737552,0.0,0.0,0.0002452783909737552,0.0,0.010792249202845229,0.0,0.002207505518763797,0.0,0.0009811135638950208,0.0,0.0,0.0,0.0,0.19965661025263676,0.0007358351729212656,0.0,0.0,0.0004905567819475104,0.00613195977434388,0.1959774343880304,0.017169487368162862,0.0,0.0029433406916850625,0.010056414029923964,0.0,0.0,0.0235467255334805,0.06475349521707137,0.01030169242089772,0.0009811135638950208,0.0002452783909737552,0.0,0.0,0.0,0.0,0.0004905567819475104,0.040225656119695856,0.01790532254108413,0.00515084621044886,0.0,0.0002452783909737552,0.0002452783909737552,0.006377238165317636,0.0029433406916850625,0.0,0.0004905567819475104,0.0002452783909737552,0.003924454255580083,0.0007358351729212656,0.0002452783909737552,0.0,0.0,0.0017169487368162866,0.0,0.0,0.0,0.00466028942850135,0.0007358351729212656,0.0002452783909737552,0.0029433406916850625,0.003679175864606328,0.0004905567819475104,0.00515084621044886,0.0019622271277900416,0.0,0.0,0.0034338974736325733,0.0,0.0002452783909737552,0.0009811135638950208,0.003188619082658818,0.003188619082658818,0.0,0.0,0.0007358351729212656,0.0007358351729212656,0.0014716703458425313,0.0,0.0,0.0004905567819475104,0.0071130733382389014,0.002698062300711307,0.0,0.0002452783909737552,0.0
B.2004.03.S1.405563,0.0164804469273743,0.0,0.008938547486033519,0.0016759776536312847,0.0008379888268156423,0.0,0.0,0.005307262569832403,0.0,0.013687150837988826,0.005027932960893855,0.008659217877094972,0.05195530726256983,0.0,0.0033519553072625693,0.002793296089385475,0.0,0.0005586592178770949,0.0,0.0005586592178770949,0.0,0.0011173184357541898,0.0,0.05418994413407821,0.0,0.0067039106145251395,0.0,0.0005586592178770949,0.0,0.0016759776536312847,0.0,0.0,0.0030726256983240217,0.0,0.0,0.00782122905027933,0.0013966480446927375,0.006424581005586592,0.0,0.0019553072625698325,0.0,0.0,0.0,0.0,0.0,0.0,0.0011173184357541898,0.0019553072625698325,0.0,0.1,0.0,0.015083798882681562,0.007262569832402235,0.0005586592178770949,0.0005586592178770949,0.00027932960893854746,0.00027932960893854746,0.012290502793296087,0.01564245810055866,0.0,0.0008379888268156423,0.0025139664804469273,0.2164804469273743,0.029329608938547486,0.0,0.0047486033519553075,0.02569832402234637,0.0,0.0,0.008100558659217877,0.02569832402234637,0.00223463687150838,0.0005586592178770949,0.0,0.0,0.0,0.0,0.00027932960893854746,0.0,0.03547486033519553,0.07960893854748602,0.005307262569832403,0.004469273743016759,0.0,0.0,0.009776536312849162,0.010335195530726256,0.0,0.0,0.0030726256983240217,0.008379888268156423,0.0036312849162011174,0.0005586592178770949,0.008379888268156423,0.0,0.0,0.0011173184357541898,0.0,0.0011173184357541898,0.00027932960893854746,0.006145251396648043,0.0005586592178770949,0.0005586592178770949,0.004189944134078211,0.0005586592178770949,0.0,0.0,0.0,0.0,0.0,0.0,0.002793296089385475,0.0011173184357541898,0.0,0.0,0.0,0.0,0.0,0.0067039106145251395,0.0,0.00027932960893854746,0.00223463687150838,0.0,0.0,0.0,0.0,0.0019553072625698325,0.0
B.2004.06.S1.405567,0.020963704630788487,0.0,0.01032540675844806,0.0034418022528160197,0.0012515644555694619,0.0,0.0,0.004380475594493115,0.0,0.006570713391739674,0.0034418022528160197,0.011889862327909888,0.06664580725907385,0.0006257822277847308,0.004380475594493115,0.0015644555694618273,0.0,0.0018773466833541927,0.0,0.0,0.0,0.00031289111389236547,0.0018773466833541927,0.054130162703379225,0.0,0.004693366708385482,0.0,0.006257822277847309,0.0,0.0025031289111389237,0.0,0.0,0.005632040050062578,0.0,0.0,0.010012515644555695,0.002816020025031289,0.014705882352941175,0.0,0.004693366708385482,0.0,0.0,0.0,0.0,0.0,0.0,0.0009386733416770963,0.0006257822277847308,0.0,0.06351689612015017,0.00031289111389236547,0.002816020025031289,0.0018773466833541927,0.0,0.0,0.0006257822277847308,0.0006257822277847308,0.015018773466833541,0.012202753441802251,0.0,0.00031289111389236547,0.0018773466833541927,0.1692740926157697,0.026595744680851064,0.0,0.0015644555694618273,0.02190237797246558,0.0,0.0,0.009386733416770964,0.02190237797246558,0.004693366708385482,0.00031289111389236547,0.0,0.0,0.0,0.0,0.0006257822277847308,0.0006257822277847308,0.05475594493116395,0.02409261576971214,0.0050062578222778474,0.0053191489361702135,0.0,0.0,0.01752190237797246,0.011576971214017523,0.0,0.0,0.006570713391739674,0.0353566958698373,0.004380475594493115,0.0006257822277847308,0.02190237797246558,0.0,0.00031289111389236547,0.00031289111389236547,0.0,0.0015644555694618273,0.0009386733416770963,0.005944931163954944,0.0,0.0006257822277847308,0.0034418022528160197,0.0,0.0018773466833541927,0.0,0.0,0.0,0.0,0.0,0.0012515644555694619,0.0,0.0,0.0,0.0,0.0,0.0,0.004380475594493115,0.0,0.0018773466833541927,0.002816020025031289,0.0006257822277847308,0.0,0.0,0.0,0.0037546933667083854,0.0
B.2019.05.S1.405612,0.009990917347865577,0.0,0.0018165304268846505,0.0018165304268846505,0.0009082652134423252,0.0,0.015137753557372088,0.007871631849833484,0.0,0.0,0.011201937632455344,0.011807447774750226,0.047835301241295786,0.0009082652134423252,0.0003027550711474417,0.0,0.0,0.0,0.0,0.0,0.0,0.003027550711474417,0.003330305782621859,0.0,0.0,0.01392673327278232,0.0,0.007871631849833484,0.0,0.0,0.0,0.0,0.0003027550711474417,0.0003027550711474417,0.005449591280653951,0.013623978201634877,0.0024220405691795337,0.0006055101422948834,0.0003027550711474417,0.0027247956403269754,0.0,0.0,0.0,0.0006055101422948834,0.0,0.0,0.015440508628519528,0.00847714199212837,0.014532243415077204,0.0653950953678474,0.0,0.0,0.048440811383590666,0.0003027550711474417,0.0,0.0006055101422948834,0.0,0.02966999697244929,0.0,0.0,0.0,0.0,0.34271874053890405,0.04874356645473812,0.0,0.04934907659703299,0.01786254919769906,0.0,0.0063578564940962755,0.0,0.0820466242809567,0.0,0.0003027550711474417,0.0,0.0,0.0,0.0,0.0021192854980320924,0.0003027550711474417,0.0,0.023009385407205568,0.00877989706327581,0.0003027550711474417,0.0006055101422948834,0.0,0.0063578564940962755,0.013321223130487435,0.00514683620950651,0.0006055101422948834,0.0024220405691795337,0.00877989706327581,0.003935815924916743,0.0,0.0,0.0,0.0015137753557372085,0.0,0.0,0.0,0.0,0.007568876778686044,0.0009082652134423252,0.003027550711474417,0.004238570996064185,0.0006055101422948834,0.0021192854980320924,0.0,0.0,0.0,0.0,0.0,0.004238570996064185,0.0006055101422948834,0.0,0.0,0.0,0.0,0.0,0.0021192854980320924,0.0003027550711474417,0.0,0.0015137753557372085,0.0,0.0,0.0003027550711474417,0.0,0.0,0.0
B.2008.07.S1.405599,0.005456529647144415,0.0,0.00036376864314296113,0.015642051655147326,0.0,0.0014550745725718445,0.005820298290287377,0.0,0.0,0.0,0.005820298290287377,0.0,0.06511458712259004,0.0,0.0,0.00036376864314296113,0.0,0.00327391778828665,0.0,0.0007275372862859223,0.0043652237177155325,0.025100036376864317,0.0,0.00327391778828665,0.018188432157148045,0.01455074572571844,0.0,0.0,0.0,0.0007275372862859223,0.0,0.032011640596580584,0.0130956711531466,0.00363768643142961,0.0,0.00363768643142961,0.008730447435431065,0.0,0.0010913059294288831,0.0,0.0025463805020007274,0.0,0.0007275372862859223,0.0021826118588577663,0.0,0.0,0.004001455074572572,0.03855947617315388,0.0,0.012368133866860677,0.0,0.001818843215714805,0.0010913059294288831,0.0,0.0,0.0,0.0,0.032739177882866496,0.0,0.0,0.0,0.0,0.4456165878501273,0.005456529647144415,0.06220443797744635,0.0007275372862859223,0.00327391778828665,0.0,0.002910149145143689,0.0010913059294288831,0.0076391415060021815,0.0025463805020007274,0.0007275372862859223,0.008730447435431065,0.0,0.0,0.0,0.0,0.0,0.04001455074572572,0.016005820298290292,0.002910149145143689,0.0,0.0010913059294288831,0.0,0.02328119316114951,0.0010913059294288831,0.0,0.00036376864314296113,0.008730447435431065,0.0,0.0010913059294288831,0.0007275372862859223,0.0014550745725718445,0.00036376864314296113,0.0,0.0,0.0,0.0007275372862859223,0.0,0.00363768643142961,0.0,0.001818843215714805,0.004728992360858494,0.0,0.00727537286285922,0.0,0.0010913059294288831,0.0,0.0,0.0,0.0,0.00036376864314296113,0.0,0.0,0.00036376864314296113,0.0,0.0010913059294288831,0.00036376864314296113,0.0,0.00327391778828665,0.0,0.0,0.0,0.00036376864314296113,0.0,0.0,0.0014550745725718445
B.2008.08.S1.405550,0.0019102196752626551,0.0,0.0,0.011142948105698823,0.0,0.0035020694046482012,0.009869468322190385,0.0,0.00031836994587710915,0.0,0.0006367398917542183,0.0,0.052212671123845915,0.0,0.0,0.00031836994587710915,0.0,0.0006367398917542183,0.0,0.0006367398917542183,0.0006367398917542183,0.010824578159821713,0.0006367398917542183,0.0028653295128939827,0.01973893664438077,0.00795924864692773,0.0,0.0,0.0,0.0012734797835084366,0.0,0.07004138809296402,0.002228589621139764,0.0028653295128939827,0.00031836994587710915,0.0028653295128939827,0.002228589621139764,0.0,0.0009551098376313276,0.0,0.0,0.0,0.00031836994587710915,0.0012734797835084366,0.0,0.0,0.006367398917542184,0.03661254377586756,0.0,0.028334925183062718,0.0,0.0012734797835084366,0.0,0.0,0.0,0.0,0.0,0.03597580388411334,0.0,0.0,0.0,0.0,0.4705507800063674,0.0050939191340337465,0.09933142311365807,0.0006367398917542183,0.002228589621139764,0.0,0.002228589621139764,0.0006367398917542183,0.0041388092964024185,0.0012734797835084366,0.0019102196752626551,0.0019102196752626551,0.0,0.0,0.0,0.0,0.00031836994587710915,0.013689907672715695,0.019102196752626557,0.0019102196752626551,0.0,0.00031836994587710915,0.0,0.012098057943330149,0.0025469595670168732,0.0,0.0,0.002228589621139764,0.0,0.001591849729385546,0.0,0.0038204393505253103,0.00031836994587710915,0.0006367398917542183,0.0,0.0,0.004457179242279528,0.0,0.006367398917542184,0.0,0.0012734797835084366,0.003183699458771092,0.0,0.007640878701050621,0.0,0.0,0.0006367398917542183,0.0,0.0,0.0,0.001591849729385546,0.0,0.0,0.0,0.00031836994587710915,0.0,0.0006367398917542183,0.00031836994587710915,0.0041388092964024185,0.0,0.00031836994587710915,0.0,0.00031836994587710915,0.0,0.0,0.0009551098376313276
